date,excellent,fair,good,link,product_id,product_name,provider,rating,reviews
31_Oct_22,699.99,675.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-13-mini-256-gb-blue-unlocked/a47e8889-ee72-47fc-b0d2-21b0887903f6,iPhone 13 mini 256 GB - Blue - Unlocked,iPhone 13 mini,(NI) Britain Tech Ltd,4.7,47
31_Oct_22,563.50,405.00,431.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-black-unlocked/dfb6daed-e9a5-4f63-80e3-9fc39a94a931,iPhone 12 mini 256 GB - Black - Unlocked,iPhone 12 mini,musicMagpie,4.3,184
31_Oct_22,329.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-jet-black-unlocked/47c95e02-b151-42a3-b5cc-e06c98e31388,iPhone 7 Plus 256 GB - Jet Black - Unlocked,iPhone 7 Plus,Regents Impex Ltd,4.2,98
31_Oct_22,547.14,Sold out,599.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-purple-unlocked/c39a4b7d-6acb-49f2-bf03-370ffc6c22ed,iPhone 12 mini 256 GB - Purple - Unlocked,iPhone 12 mini,(NI) Britain Tech Ltd,4.3,184
31_Oct_22,876.70,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-13-512-gb-unlocked/81ab240b-44af-4bb1-a59a-1321ffdd74ba,iPhone 13 512 GB - Starlight - Unlocked,iPhone 13,(NI) Britain Tech Ltd,4.6,122
31_Oct_22,Sold out,484.14,606.13,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-productred-unlocked/7c733224-46d2-46d8-823b-7e39a4be591b,iPhone 12 mini 256 GB - Red - Unlocked,iPhone 12 mini,ANIMUS CORPORATION N.I LIMITED,4.3,184
31_Oct_22,494.00,381.34,421.47,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-blue-unlocked/526f50df-4933-4fd4-9789-213063e3b3db,iPhone 12 mini 256 GB - Blue - Unlocked,iPhone 12 mini,Phones Direct UK,4.3,184
31_Oct_22,464.00,404.99,444.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-green-unlocked/773d0216-cfd9-4713-919c-10f92949fd68,iPhone 12 mini 256 GB - Green - Unlocked,iPhone 12 mini,Phones Direct UK,4.3,184
31_Oct_22,276.00,189.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-productred-unlocked/62717e7e-8352-46d7-aaae-1cb398f0bf0b,iPhone 7 Plus 256 GB - Red - Unlocked,iPhone 7 Plus,Cellentric Ltd,4.2,98
31_Oct_22,445.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-black-unlocked/a215361c-00df-4c78-a497-6072fb5d78f8,iPhone XR 256 GB - Black - Unlocked,iPhone XR,Regents Impex Ltd,4.5,736
31_Oct_22,328.00,229.00,199.00,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-silver-unlocked/ca7a69fb-586a-494c-b3bd-e44bdb3ee238,iPhone 7 Plus 256 GB - Silver - Unlocked,iPhone 7 Plus,SmartFoneStoreUK,4.2,98
31_Oct_22,646.15,394.36,431.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-256-gb-white-unlocked/69367c09-a621-4c1d-9929-055097ca2da0,iPhone 12 mini 256 GB - White - Unlocked,iPhone 12 mini,Stock Must Go Ltd,4.3,184
31_Oct_22,283.00,288.00,292.00,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-productred-unlocked/dd11d898-29e5-4d3e-b932-14fb1bea537e,iPhone XR 256 GB - (Product)Red - Unlocked,iPhone XR,We Sell Mobiles,4.5,736
31_Oct_22,329.00,200.00,250.00,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-black-unlocked/0822214e-fb2b-4a5a-a257-075a6888e312,iPhone 7 Plus 256 GB - Black - Unlocked,iPhone 7 Plus,RECOMM,4.2,98
31_Oct_22,322.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-gold-unlocked/9ef5c61d-16af-476f-a8fd-5c2e718741b6,iPhone 7 Plus 256 GB - Gold - Unlocked,iPhone 7 Plus,Regents Impex Ltd,4.2,98
31_Oct_22,329.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-256-gb-rose-gold-unlocked/d2d75ac5-11cd-4e2f-b777-a22c54300e80,iPhone 7 Plus 256 GB - Rose Gold - Unlocked,iPhone 7 Plus,Regents Impex Ltd,4.2,98
31_Oct_22,291.78,247.88,460.00,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-blue-unlocked/c6762477-f8e8-4853-96b7-aefa14167271,iPhone XR 256 GB - Blue - Unlocked,iPhone XR,Stock Must Go Ltd,4.5,736
31_Oct_22,548.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-white-unlocked/3ffb04bf-42c6-4e6a-8266-a854a8d1e6bb,iPhone XR 256 GB - White - Unlocked,iPhone XR,We Sell Mobiles,4.5,736
31_Oct_22,440.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-xr-256-gb-yellow-unlocked/a8bd0307-0ac3-4347-beb8-2b7ffc74480c,iPhone XR 256 GB - Yellow - Unlocked,iPhone XR,Regents Impex Ltd,4.5,736
31_Oct_22,399.00,209.49,254.73,https://www.backmarket.co.uk/en-gb/p/iphone-xr-128-gb-coral-unlocked/d1f26a30-114e-4172-ac64-060eb5ec9869,iPhone XR 128 GB - Coral - Unlocked,iPhone XR,Phones Direct UK,4.5,736
31_Oct_22,139.00,134.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-32-gb-rose-gold-unlocked/bb578a46-40d3-4328-9fa8-53ab6210bd0b,iPhone 6S Plus 32 GB - Rose Gold - Unlocked,iPhone 6S Plus,musicMagpie,3.9,22
31_Oct_22,135.00,139.99,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-32-gb-space-gray-unlocked/877aaad9-75b9-459b-858a-575daa859b6e,iPhone 6S Plus 32 GB - Space Gray - Unlocked,iPhone 6S Plus,Gecko Mobile Shop,3.9,22
31_Oct_22,155.51,139.95,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-black-unlocked/2169b39e-4bdd-419e-8226-77e6dd07eee3,iPhone 7 Plus 128 GB - Black - Unlocked,iPhone 7 Plus,Buyur,4.2,98
31_Oct_22,139.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-32-gb-silver-unlocked/4e4604bc-2c47-4959-bcdb-5a888390cf0a,iPhone 6S Plus 32 GB - Silver - Unlocked,iPhone 6S Plus,Gecko Mobile Shop,3.9,22
31_Oct_22,227.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-32-gb-gold-unlocked/89b58f9e-a0ae-4414-8019-62e621fc4c02,iPhone 6S Plus 32 GB - Gold - Unlocked,iPhone 6S Plus,Regents Impex Ltd,3.9,22
31_Oct_22,219.69,Sold out,176.95,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-gold-unlocked/9288697b-37de-4c21-b402-c011abbde290,iPhone 7 Plus 128 GB - Gold - Unlocked,iPhone 7 Plus,Buyur,4.2,95
31_Oct_22,Sold out,162.00,199.95,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-jet-black-unlocked/8c15c234-0651-431a-bddc-726f93b5b96b,iPhone 7 Plus 128 GB - Jet Black - Unlocked,iPhone 7 Plus,musicMagpie,4.2,98
31_Oct_22,Sold out,119.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-16-gb-space-gray-unlocked/4c24a962-d7ef-4891-8138-25cf281cfd65,iPhone 6S Plus 16 GB - Space Gray - Unlocked,iPhone 6S Plus,Stock Must Go Ltd,3.9,22
31_Oct_22,169.00,171.13,180.00,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-rose-gold-unlocked/c2a84153-0225-4dff-b0c3-d6671d8fda29,iPhone 7 Plus 128 GB - Rose Gold - Unlocked,iPhone 7 Plus,Digital Techno,4.2,95
31_Oct_22,214.96,161.00,165.52,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-productred-unlocked/e009a3f2-ace0-43bf-b74c-75e21fc1eec3,iPhone 7 Plus 128 GB - Red - Unlocked,iPhone 7 Plus,Gecko Mobile Shop,4.2,98
31_Oct_22,75.33,75.00,66.38,https://www.backmarket.co.uk/en-gb/p/iphone-se-16-gb-space-gray-unlocked/66a00af2-210d-4cb2-a581-0018c7c890bf,iPhone SE 16 GB - Space Gray - Unlocked,iPhone SE,Cell Market Ltd,3.9,162
31_Oct_22,85.43,62.20,79.00,https://www.backmarket.co.uk/en-gb/p/iphone-se-32-gb-gold-unlocked/8157fb53-d554-4ed4-86a5-4ea7b4b22039,iPhone SE 32 GB - Gold - Unlocked,iPhone SE,MMAPHONESLTD,3.9,162
31_Oct_22,Sold out,Sold out,125.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-16-gb-silver-unlocked/828d01f7-1a72-40d7-bf63-0e264643cb3a,iPhone 6S Plus 16 GB - Silver - Unlocked,iPhone 6S Plus,Gecko Mobile Shop,3.9,22
31_Oct_22,278.00,Sold out,194.95,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-128-gb-silver-unlocked/c24582af-c5e6-43bb-bfb3-7064c65a26b6,iPhone 7 Plus 128 GB - Silver - Unlocked,iPhone 7 Plus,Buyur,4.2,98
31_Oct_22,"1,000.00",609.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-512-gb-gold-unlocked/56bc27b8-3299-4836-9c77-15694bbd55c1,iPhone 12 Pro 512 GB - Gold - Unlocked,iPhone 12 Pro,musicMagpie,4.3,222
31_Oct_22,664.50,557.70,589.99,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-512-gb-pacific-blue-unlocked/7692f1a2-fd7d-4710-aec8-f07154d94eb9,iPhone 12 Pro 512 GB - Pacific Blue - Unlocked,iPhone 12 Pro,Stock Must Go Ltd,4.3,220
31_Oct_22,Sold out,Sold out,121.00,https://www.backmarket.co.uk/en-gb/p/iphone-se-16-gb-silver-unlocked/57386697-3371-4592-9b3d-38a82ce59773,iPhone SE 16 GB - Silver - Unlocked,iPhone SE,Refurb Phone,3.9,162
31_Oct_22,Sold out,670.00,669.99,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-512-gb-silver-unlocked/5bbdb839-fe7e-481e-b747-538a588b4636,iPhone 12 Pro 512 GB - Silver - Unlocked,iPhone 12 Pro,Mazuma,4.3,222
31_Oct_22,Sold out,Sold out,79.00,https://www.backmarket.co.uk/en-gb/p/iphone-se-16-gb-rose-gold-unlocked/142b58dd-d0fb-48a4-bd62-236c01e9f3a5,iPhone SE 16 GB - Rose Gold - Unlocked,iPhone SE,GadgetReclaim Shop,3.9,162
31_Oct_22,Sold out,129.00,129.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-16-gb-rose-gold-unlocked/7c19153a-24d1-464e-8385-2ee80ff7ea60,iPhone 6S Plus 16 GB - Rose Gold - Unlocked,iPhone 6S Plus,Gecko Mobile Shop,3.9,22
31_Oct_22,675.51,574.00,604.99,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-512-gb-graphite-unlocked/145124cf-d3c1-4f37-884f-38b322ff8abd,iPhone 12 Pro 512 GB - Graphite - Unlocked,iPhone 12 Pro,Loop Mobile,4.3,222
31_Oct_22,Sold out,361.00,520.00,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-512-gb-space-gray-unlocked/c7bfaa97-3c78-4842-95c9-228c6d29201e,iPhone XS Max 512 GB - Space Gray - Unlocked,iPhone XS Max,BEST4TECH,4.3,140
31_Oct_22,310.00,222.00,273.00,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-64-gb-silver-unlocked/c947c66c-faf1-466b-946a-9d897e26e339,iPhone XS Max 64 GB - Silver - Unlocked,iPhone XS Max,Stock Must Go Ltd,4.3,140
31_Oct_22,Sold out,350.00,350.00,https://www.backmarket.co.uk/en-gb/p/iphone-xs-max-512-gb-gold-unlocked/4e8cb611-b5c2-45f7-804b-59072a24d51a,iPhone XS Max 512 GB - Gold - Unlocked,iPhone XS Max,Technology Recycle Group Ltd,4.3,140
31_Oct_22,374.99,299.99,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d,iPhone XS 512 GB - Gold - Unlocked,iPhone XS,Phones Direct UK,4.1,391
31_Oct_22,354.00,299.00,311.53,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8,iPhone XS 512 GB - Space Gray - Unlocked,iPhone XS,Stock Must Go Ltd,4.1,391
31_Oct_22,139.00,126.00,138.95,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-rose-gold-unlocked/7399e6ff-6f1b-4af3-8c17-01b5bfe7436d,iPhone 7 Plus 32 GB - Rose Gold - Unlocked,iPhone 7 Plus,musicMagpie,4.2,98
31_Oct_22,400.00,314.95,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-silver-unlocked/624796e3-a2d3-42cb-9c22-910c5e4a38ea,iPhone XS 512 GB - Silver - Unlocked,iPhone XS,Buyur,4.1,391
31_Oct_22,126.04,114.79,125.00,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-black-unlocked/84d1b8f7-2efa-4ff5-810b-e75032ed8bad,iPhone 7 Plus 32 GB - Black - Unlocked,iPhone 7 Plus,Next Day Mobiles LTD,4.2,98
31_Oct_22,137.65,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-silver-unlocked/7b2ecd61-d363-4ea6-a595-af602cc77d4e,iPhone 7 Plus 32 GB - Silver - Unlocked,iPhone 7 Plus,GadgetReclaim Shop,4.2,98
31_Oct_22,Sold out,Sold out,150.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-128-gb-gold-unlocked/2dcb2845-131d-4892-942b-fe2357ca5f27,iPhone 6S 128 GB - Gold - Unlocked,iPhone 6S,Cell Market Ltd,4.2,78
31_Oct_22,115.00,82.92,86.74,https://www.backmarket.co.uk/en-gb/p/iphone-6s-32-gb-space-gray-unlocked/c0b51739-72ea-4a79-91b3-72e1b52d0c08,iPhone 6S 32 GB - Space Gray - Unlocked,iPhone 6S,musicMagpie,4.2,78
31_Oct_22,Sold out,129.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-jet-black-unlocked/bc3de452-4b8e-4496-9749-887b547822e9,iPhone 7 Plus 32 GB - Jet Black - Unlocked,iPhone 7 Plus,Next Day Mobiles LTD,4.2,98
31_Oct_22,Sold out,129.00,208.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-128-gb-silver-unlocked/27155af3-3ed0-4913-9edb-0a0885c1cc1e,iPhone 6S 128 GB - Silver - Unlocked,iPhone 6S,SmartFoneStoreUK,4.2,78
31_Oct_22,95.00,94.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6-32-gb-unlocked/c01d8d0f-0b06-4a93-913c-18bbf327fb16,iPhone 6s 32 GB - Grey - Unlocked,iPhone 6s,Stock Must Go Ltd,4.2,78
31_Oct_22,102.23,90.00,108.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-32-gb-rose-gold-unlocked/c921afde-91f5-48e8-8e48-b44b3d29db57,iPhone 6S 32 GB - Rose Gold - Unlocked,iPhone 6S,Cell Market Ltd,4.2,78
31_Oct_22,Sold out,128.58,131.89,https://www.backmarket.co.uk/en-gb/p/iphone-7-plus-32-gb-gold-unlocked/7151fccf-5c5b-49b3-ab74-a55260fd19ee,iPhone 7 Plus 32 GB - Gold - Unlocked,iPhone 7 Plus,Buyur,4.2,98
31_Oct_22,104.99,95.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-16-gb-silver-unlocked/6d373102-6314-4c7f-95c3-5f5d9bd161d7,iPhone 6S 16 GB - Silver - Unlocked,iPhone 6S,Londonmagicstore UK LTD,4.2,78
31_Oct_22,95.00,95.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-16-gb-rose-gold-unlocked/0c4d277e-352a-4783-aec1-ceece27a5910,iPhone 6S 16 GB - Rose Gold - Unlocked,iPhone 6S,Wizard Europe Ltd,4.2,78
31_Oct_22,866.04,786.08,864.00,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-512-gb-graphite-unlocked/8c24e75f-8ee4-4c25-8e36-bb1a666747b8,iPhone 13 Pro 512 GB - Graphite - Unlocked,iPhone 13 Pro,Phones Direct UK,4.5,136
31_Oct_22,851.20,826.50,837.17,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-512-gb-sierra-blue-unlocked/c29f3de9-6589-4df7-9d12-fe7bf6746759,iPhone 13 Pro 512 GB - Sierra Blue - Unlocked,iPhone 13 Pro,musicMagpie,4.5,136
31_Oct_22,Sold out,730.00,679.99,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-unlocked/c38d3dfb-6962-4d55-858b-7e1f15a0e665,iPhone 13 256 GB - Midnight - Unlocked,iPhone 13,Mazuma,4.6,122
31_Oct_22,859.00,794.09,799.99,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-productred-unlocked/5532ef43-c5f1-41bf-8b9e-d3e659ab1424,iPhone 13 256 GB - Red - Unlocked,iPhone 13,Getmobiles.co.uk,4.6,122
31_Oct_22,719.99,685.00,824.50,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-blue-unlocked/f72a3516-f868-4dda-bab3-0a44284ba101,iPhone 13 256 GB - Blue - Unlocked,iPhone 13,Uber Link Ltd,4.6,122
31_Oct_22,815.00,710.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-pink-unlocked/47564ee1-e2df-45fe-aa2e-2ce197775187,iPhone 13 256 GB - Pink - Unlocked,iPhone 13,(NI) Britain Tech Ltd,4.6,122
31_Oct_22,807.10,694.99,798.40,https://www.backmarket.co.uk/en-gb/p/iphone-13-256-gb-unlocked/58c0e06e-f4b5-4553-a0a2-1f2a5d1da186,iPhone 13 256 GB - Starlight - Unlocked,iPhone 13,Mazuma,4.6,121
31_Oct_22,579.40,423.56,501.53,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-512-gb-space-gray-unlocked/d669d61e-c332-4538-a53d-33b5d7584c9b,iPhone 11 Pro Max 512 GB - Space Gray - Unlocked,iPhone 11 Pro Max,Uber Link Ltd,4.2,320
31_Oct_22,577.42,439.99,527.01,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-512-gb-midnight-green-unlocked/de23fce1-f9b7-4963-a047-91c829019ee8,iPhone 11 Pro Max 512 GB - Midnight Green - Unlocked,iPhone 11 Pro Max,Phones Direct UK,4.2,320
31_Oct_22,629.00,546.65,534.00,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-512-gb-gold-unlocked/a477d6ac-8ad0-4b52-aa28-3dc058ddb51b,iPhone 11 Pro Max 512 GB - Gold - Unlocked,iPhone 11 Pro Max,Mobile Crazy Limited,4.2,320
31_Oct_22,730.00,580.00,519.99,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-512-gb-silver-unlocked/68bcf7c1-6582-41ac-81e8-4fecc98bd6ba,iPhone 11 Pro Max 512 GB - Silver - Unlocked,iPhone 11 Pro Max,Mazuma,4.2,320
31_Oct_22,459.00,399.30,624.40,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-512-gb-midnight-green-unlocked/1819db12-cfca-4ec6-bc62-b8abd1c1dcef,iPhone 11 Pro 512 GB - Midnight Green - Unlocked,iPhone 11 Pro,Stock Must Go Ltd,4.1,408
31_Oct_22,459.00,409.00,429.00,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-512-gb-space-gray-unlocked/5d1d323c-8fff-41c6-af82-50c23ab0e22e,iPhone 11 Pro 512 GB - Space Gray - Unlocked,iPhone 11 Pro,Stock Must Go Ltd,4.1,408
31_Oct_22,472.12,423.17,710.53,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-512-gb-silver-unlocked/88499b97-60bc-49c7-8bf1-b51462b17070,iPhone 11 Pro 512 GB - Silver - Unlocked,iPhone 11 Pro,musicMagpie,4.1,408
31_Oct_22,109.04,83.98,94.76,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-black-unlocked/c4743a09-625c-4304-9ef1-9a51aa59b634,iPhone 7 32 GB - Black - Unlocked,iPhone 7,Stock Must Go Ltd,4.2,290
31_Oct_22,178.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-red-unlocked/33939708-a0f4-4efe-aa7a-95f1eaeeffc8,iPhone 7 32 GB - (Product)Red - Unlocked,iPhone 7,Regents Impex Ltd,4.2,290
31_Oct_22,884.00,826.35,864.00,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-512-gb-gold-unlocked/c8e053a6-8fc3-4daa-b208-362e838b74a7,iPhone 13 Pro 512 GB - Gold - Unlocked,iPhone 13 Pro,Stock Must Go Ltd,4.5,136
31_Oct_22,110.19,96.00,113.00,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-jet-black-unlocked/ebd1cb3a-a6b9-4d97-88de-ea457aab0a70,iPhone 7 32 GB - Jet Black - Unlocked,iPhone 7,GoodBuyTech,4.2,290
31_Oct_22,96.45,83.00,90.80,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-rose-gold-unlocked/34a86639-944c-4a33-9b45-c985017c7508,iPhone 7 32 GB - Rose Gold - Unlocked,iPhone 7,GoodBuyTech,4.2,290
31_Oct_22,119.00,84.00,91.66,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-gold-unlocked/3a555d3b-a7ec-49f2-a3f4-a0627fcbdd4a,iPhone 7 32 GB - Gold - Unlocked,iPhone 7,Stock Must Go Ltd,4.2,290
31_Oct_22,106.26,83.00,94.76,https://www.backmarket.co.uk/en-gb/p/iphone-7-32-gb-silver-unlocked/3d20d778-53d0-4c6d-aea0-41ff3d347ee5,iPhone 7 32 GB - Silver - Unlocked,iPhone 7,GoodBuyTech,4.2,290
31_Oct_22,177.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-64-gb-silver-foreign-operator/c198c015-cdc6-4556-8ed9-6cf1f36afb80,iPhone 6S 64 GB - Silver - Foreign Operator,iPhone 6S Foreign operator,XTEC LTD,4.2,78
31_Oct_22,236.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-8-256-gb-productred-unlocked/3d389f72-3acb-4f8c-b24c-4d99077772c9,iPhone 8 256 GB - (Product)Red - Unlocked,iPhone 8,musicMagpie,4.4,486
31_Oct_22,299.00,169.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-8-128-gb-space-gray-unlocked/32e68609-2d7d-4581-a2fa-62918ee1ef45,iPhone 8 128 GB - Space Gray - Unlocked,iPhone 8,BEST4TECH,4.4,486
31_Oct_22,299.00,169.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-8-128-gb-gold-unlocked/d828a2aa-5eed-4c44-96eb-47b939b7891a,iPhone 8 128 GB - Gold - Unlocked,iPhone 8,BEST4TECH,4.4,486
31_Oct_22,Sold out,139.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-128-gb-space-gray-unlocked/7fb8c7de-1a98-4a0e-b5de-6abf61c66904,iPhone 6S Plus 128 GB - Space Gray - Unlocked,iPhone 6S Plus,SmartFoneStoreUK,3.9,22
31_Oct_22,459.00,399.99,429.00,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-512-gb-gold-unlocked/89274113-77c6-4edf-ac0f-85b448657099,iPhone 11 Pro 512 GB - Gold - Unlocked,iPhone 11 Pro,Phones Direct UK,4.1,408
31_Oct_22,299.00,169.00,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-8-128-gb-silver-unlocked/129106f7-e7db-4fbf-b7dd-bc32d9b03816,iPhone 8 128 GB - Silver - Unlocked,iPhone 8,Rndtech ltd,4.4,486
31_Oct_22,Sold out,Sold out,189.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-128-gb-silver-unlocked/0c37d53b-4966-4b8a-a1ee-b11fcbe1bf27,iPhone 6S Plus 128 GB - Silver - Unlocked,iPhone 6S Plus,SmartFoneStoreUK,3.9,22
31_Oct_22,179.00,Sold out,Sold out,https://www.backmarket.co.uk/en-gb/p/iphone-6s-plus-64-gb-gold-unlocked/e0a370ea-9e5b-457a-a27c-af181b1be5b5,iPhone 6S Plus 64 GB - Gold - Unlocked,iPhone 6S Plus,Pod-G-Penguin,3.9,22
31_Oct_22,743.13,623.35,690.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-512-gb-pacific-blue-unlocked/926ba1db-b513-44b5-bf6a-61c3206f3ad9,iPhone 12 Pro Max 512 GB - Pacific Blue - Unlocked,iPhone 12 Pro Max,Uber Link Ltd,4.2,182
31_Oct_22,692.44,630.90,667.84,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-512-gb-graphite-unlocked/1787a25d-e729-4025-b051-2003950a01f7,iPhone 12 Pro Max 512 GB - Graphite - Unlocked,iPhone 12 Pro Max,Phones Direct UK,4.2,182
31_Oct_22,149.00,84.00,95.00,https://www.backmarket.co.uk/en-gb/p/iphone-6s-16-gb-gold-unlocked/bb49fecc-745a-4f4a-8999-d026a9c085c7,iPhone 6S 16 GB - Gold - Unlocked,iPhone 6S,GoodBuyTech,4.2,78
31_Oct_22,849.99,677.84,867.13,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-512-gb-gold-unlocked/591820e4-914f-4b4a-811e-a0a6f79c2329,iPhone 12 Pro Max 512 GB - Gold - Unlocked,iPhone 12 Pro Max,Stock Must Go Ltd,4.2,184
31_Oct_22,599.64,525.97,564.92,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-128-gb-pacific-blue-unlocked/e95411ed-760a-48eb-a0ae-24351aec14ea,iPhone 12 Pro Max 128 GB - Pacific Blue - Unlocked,iPhone 12 Pro Max,Phones Direct UK,4.2,184
31_Oct_22,799.99,625.00,698.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-512-gb-silver-unlocked/6a35927c-b9db-4492-bd38-1ceb19c3e9cc,iPhone 12 Pro Max 512 GB - Silver - Unlocked,iPhone 12 Pro Max,Technology Recycle Group Ltd,4.2,184
31_Oct_22,599.15,540.87,601.13,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-128-gb-graphite-unlocked/4541b851-9c93-4347-993a-51c17a53c02f,iPhone 12 Pro Max 128 GB - Graphite - Unlocked,iPhone 12 Pro Max,Stock Must Go Ltd,4.2,184
31_Oct_22,690.00,556.31,600.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-128-gb-silver-unlocked/9b830725-94d9-41b6-938d-f144ffb96729,iPhone 12 Pro Max 128 GB - Silver - Unlocked,iPhone 12 Pro Max,Phones Direct UK,4.2,184
31_Oct_22,865.58,824.34,842.70,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-512-gb-gold-unlocked/e04b1489-f2ad-4eb9-816c-dd76bc24f6a8,iPhone 13 Pro 512 GB - Silver - Unlocked,iPhone 13 Pro,Stock Must Go Ltd,4.5,136
